1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 750000005FC42221
Is Mission Active?  true
Mission Start:  Wed Jul 13 23:00:00 AKDT 2022
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  1193
Total Samples:  1193
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
7/17/22, 6:00:00 AM,C,11.5
7/17/22, 7:00:00 AM,C,12
7/17/22, 8:00:00 AM,C,12.5
7/17/22, 9:00:00 AM,C,13.5
7/17/22, 10:00:00 AM,C,15
7/17/22, 11:00:00 AM,C,15.5
7/17/22, 12:00:00 PM,C,16.5
7/17/22, 1:00:00 PM,C,15.5
7/17/22, 2:00:00 PM,C,15.5
7/17/22, 3:00:00 PM,C,15.5
7/17/22, 4:00:00 PM,C,15.5
7/17/22, 5:00:00 PM,C,15
7/17/22, 6:00:00 PM,C,15.5
7/17/22, 7:00:00 PM,C,14
7/17/22, 8:00:00 PM,C,13
7/17/22, 9:00:00 PM,C,13
7/17/22, 10:00:00 PM,C,12
7/17/22, 11:00:00 PM,C,11.5
7/18/22, 12:00:00 AM,C,11
7/18/22, 1:00:00 AM,C,11
7/18/22, 2:00:00 AM,C,10.5
7/18/22, 3:00:00 AM,C,10.5
7/18/22, 4:00:00 AM,C,10.5
7/18/22, 5:00:00 AM,C,11
7/18/22, 6:00:00 AM,C,11
7/18/22, 7:00:00 AM,C,11.5
7/18/22, 8:00:00 AM,C,12.5
7/18/22, 9:00:00 AM,C,13
7/18/22, 10:00:00 AM,C,13
7/18/22, 11:00:00 AM,C,12.5
7/18/22, 12:00:00 PM,C,12.5
7/18/22, 1:00:00 PM,C,12.5
7/18/22, 2:00:00 PM,C,13
7/18/22, 3:00:00 PM,C,14
7/18/22, 4:00:00 PM,C,13.5
7/18/22, 5:00:00 PM,C,16
7/18/22, 6:00:00 PM,C,14.5
7/18/22, 7:00:00 PM,C,13.5
7/18/22, 8:00:00 PM,C,11.5
7/18/22, 9:00:00 PM,C,9
7/18/22, 10:00:00 PM,C,6.5
7/18/22, 11:00:00 PM,C,5
7/19/22, 12:00:00 AM,C,4.5
7/19/22, 1:00:00 AM,C,4
7/19/22, 2:00:00 AM,C,4
7/19/22, 3:00:00 AM,C,4
7/19/22, 4:00:00 AM,C,4.5
7/19/22, 5:00:00 AM,C,4.5
7/19/22, 6:00:00 AM,C,4.5
7/19/22, 7:00:00 AM,C,5.5
7/19/22, 8:00:00 AM,C,6.5
7/19/22, 9:00:00 AM,C,6.5
7/19/22, 10:00:00 AM,C,8
7/19/22, 11:00:00 AM,C,10
7/19/22, 12:00:00 PM,C,12
7/19/22, 1:00:00 PM,C,11.5
7/19/22, 2:00:00 PM,C,13
7/19/22, 3:00:00 PM,C,12
7/19/22, 4:00:00 PM,C,13.5
7/19/22, 5:00:00 PM,C,14.5
7/19/22, 6:00:00 PM,C,12
7/19/22, 7:00:00 PM,C,11.5
7/19/22, 8:00:00 PM,C,10
7/19/22, 9:00:00 PM,C,8.5
7/19/22, 10:00:00 PM,C,6.5
7/19/22, 11:00:00 PM,C,4.5
7/20/22, 12:00:00 AM,C,3.5
7/20/22, 1:00:00 AM,C,2.5
7/20/22, 2:00:00 AM,C,2
7/20/22, 3:00:00 AM,C,1.5
7/20/22, 4:00:00 AM,C,1.5
7/20/22, 5:00:00 AM,C,2.5
7/20/22, 6:00:00 AM,C,4
7/20/22, 7:00:00 AM,C,5
7/20/22, 8:00:00 AM,C,7.5
7/20/22, 9:00:00 AM,C,8.5
7/20/22, 10:00:00 AM,C,10.5
7/20/22, 11:00:00 AM,C,12.5
7/20/22, 12:00:00 PM,C,13
7/20/22, 1:00:00 PM,C,13.5
7/20/22, 2:00:00 PM,C,14.5
7/20/22, 3:00:00 PM,C,14.5
7/20/22, 4:00:00 PM,C,14.5
7/20/22, 5:00:00 PM,C,15
7/20/22, 6:00:00 PM,C,14.5
7/20/22, 7:00:00 PM,C,13.5
7/20/22, 8:00:00 PM,C,12
7/20/22, 9:00:00 PM,C,11
7/20/22, 10:00:00 PM,C,10.5
7/20/22, 11:00:00 PM,C,10
7/21/22, 12:00:00 AM,C,9.5
7/21/22, 1:00:00 AM,C,9
7/21/22, 2:00:00 AM,C,9
7/21/22, 3:00:00 AM,C,8.5
7/21/22, 4:00:00 AM,C,8.5
7/21/22, 5:00:00 AM,C,9
7/21/22, 6:00:00 AM,C,9.5
7/21/22, 7:00:00 AM,C,10.5
7/21/22, 8:00:00 AM,C,12
7/21/22, 9:00:00 AM,C,13
7/21/22, 10:00:00 AM,C,14
7/21/22, 11:00:00 AM,C,13.5
7/21/22, 12:00:00 PM,C,15.5
7/21/22, 1:00:00 PM,C,15.5
7/21/22, 2:00:00 PM,C,15
7/21/22, 3:00:00 PM,C,15
7/21/22, 4:00:00 PM,C,14
7/21/22, 5:00:00 PM,C,13
7/21/22, 6:00:00 PM,C,13
7/21/22, 7:00:00 PM,C,13
7/21/22, 8:00:00 PM,C,12
7/21/22, 9:00:00 PM,C,12
7/21/22, 10:00:00 PM,C,11
7/21/22, 11:00:00 PM,C,8.5
7/22/22, 12:00:00 AM,C,6.5
7/22/22, 1:00:00 AM,C,5
7/22/22, 2:00:00 AM,C,4
7/22/22, 3:00:00 AM,C,4
7/22/22, 4:00:00 AM,C,4.5
7/22/22, 5:00:00 AM,C,6
7/22/22, 6:00:00 AM,C,7
7/22/22, 7:00:00 AM,C,8.5
7/22/22, 8:00:00 AM,C,10
7/22/22, 9:00:00 AM,C,11.5
7/22/22, 10:00:00 AM,C,12.5
7/22/22, 11:00:00 AM,C,14
7/22/22, 12:00:00 PM,C,15.5
7/22/22, 1:00:00 PM,C,16
7/22/22, 2:00:00 PM,C,16.5
7/22/22, 3:00:00 PM,C,16.5
7/22/22, 4:00:00 PM,C,15
7/22/22, 5:00:00 PM,C,15
7/22/22, 6:00:00 PM,C,15
7/22/22, 7:00:00 PM,C,15.5
7/22/22, 8:00:00 PM,C,13
7/22/22, 9:00:00 PM,C,11.5
7/22/22, 10:00:00 PM,C,10.5
7/22/22, 11:00:00 PM,C,10
7/23/22, 12:00:00 AM,C,9.5
7/23/22, 1:00:00 AM,C,9
7/23/22, 2:00:00 AM,C,8.5
7/23/22, 3:00:00 AM,C,8.5
7/23/22, 4:00:00 AM,C,8.5
7/23/22, 5:00:00 AM,C,8.5
7/23/22, 6:00:00 AM,C,8.5
7/23/22, 7:00:00 AM,C,9.5
7/23/22, 8:00:00 AM,C,11
7/23/22, 9:00:00 AM,C,12
7/23/22, 10:00:00 AM,C,12.5
7/23/22, 11:00:00 AM,C,14
7/23/22, 12:00:00 PM,C,14.5
7/23/22, 1:00:00 PM,C,16.5
7/23/22, 2:00:00 PM,C,17
7/23/22, 3:00:00 PM,C,17.5
7/23/22, 4:00:00 PM,C,16.5
7/23/22, 5:00:00 PM,C,17.5
7/23/22, 6:00:00 PM,C,17
7/23/22, 7:00:00 PM,C,15.5
7/23/22, 8:00:00 PM,C,12
7/23/22, 9:00:00 PM,C,9.5
