1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: D80000005FC02421
Is Mission Active?  true
Mission Start:  Fri Jul 29 23:01:00 AKDT 2022
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  809
Total Samples:  809
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
7/31/22, 3:01:00 PM,C,15.5
7/31/22, 4:01:00 PM,C,15
7/31/22, 5:01:00 PM,C,15
7/31/22, 6:01:00 PM,C,14.5
7/31/22, 7:01:00 PM,C,13
7/31/22, 8:01:00 PM,C,12
7/31/22, 9:01:00 PM,C,11
7/31/22, 10:01:00 PM,C,10.5
7/31/22, 11:01:00 PM,C,10
8/1/22, 12:01:00 AM,C,9.5
8/1/22, 1:01:00 AM,C,9
8/1/22, 2:01:00 AM,C,9
8/1/22, 3:01:00 AM,C,8.5
8/1/22, 4:01:00 AM,C,9
8/1/22, 5:01:00 AM,C,9.5
8/1/22, 6:01:00 AM,C,10
8/1/22, 7:01:00 AM,C,10.5
8/1/22, 8:01:00 AM,C,12.5
8/1/22, 9:01:00 AM,C,13
8/1/22, 10:01:00 AM,C,15.5
8/1/22, 11:01:00 AM,C,16
8/1/22, 12:01:00 PM,C,17
8/1/22, 1:01:00 PM,C,18
8/1/22, 2:01:00 PM,C,19
8/1/22, 3:01:00 PM,C,19
8/1/22, 4:01:00 PM,C,18
8/1/22, 5:01:00 PM,C,17
8/1/22, 6:01:00 PM,C,15
8/1/22, 7:01:00 PM,C,14.5
8/1/22, 8:01:00 PM,C,14
8/1/22, 9:01:00 PM,C,13
8/1/22, 10:01:00 PM,C,11.5
8/1/22, 11:01:00 PM,C,10.5
8/2/22, 12:01:00 AM,C,9.5
8/2/22, 1:01:00 AM,C,9
8/2/22, 2:01:00 AM,C,8
8/2/22, 3:01:00 AM,C,6.5
8/2/22, 4:01:00 AM,C,6
8/2/22, 5:01:00 AM,C,5.5
8/2/22, 6:01:00 AM,C,6.5
8/2/22, 7:01:00 AM,C,7.5
8/2/22, 8:01:00 AM,C,9
8/2/22, 9:01:00 AM,C,12
8/2/22, 10:01:00 AM,C,15
8/2/22, 11:01:00 AM,C,16
8/2/22, 12:01:00 PM,C,17
8/2/22, 1:01:00 PM,C,16.5
8/2/22, 2:01:00 PM,C,16
8/2/22, 3:01:00 PM,C,16
8/2/22, 4:01:00 PM,C,17.5
8/2/22, 5:01:00 PM,C,15.5
8/2/22, 6:01:00 PM,C,14
8/2/22, 7:01:00 PM,C,13.5
8/2/22, 8:01:00 PM,C,11
8/2/22, 9:01:00 PM,C,9
8/2/22, 10:01:00 PM,C,7
8/2/22, 11:01:00 PM,C,6
8/3/22, 12:01:00 AM,C,5
8/3/22, 1:01:00 AM,C,4
8/3/22, 2:01:00 AM,C,3
8/3/22, 3:01:00 AM,C,2.5
8/3/22, 4:01:00 AM,C,2
8/3/22, 5:01:00 AM,C,2.5
8/3/22, 6:01:00 AM,C,3
8/3/22, 7:01:00 AM,C,4.5
8/3/22, 8:01:00 AM,C,6.5
8/3/22, 9:01:00 AM,C,8.5
8/3/22, 10:01:00 AM,C,12
8/3/22, 11:01:00 AM,C,16
8/3/22, 12:01:00 PM,C,16.5
8/3/22, 1:01:00 PM,C,22.5
8/3/22, 2:01:00 PM,C,24
8/3/22, 3:01:00 PM,C,24.5
8/3/22, 4:01:00 PM,C,21.5
8/3/22, 5:01:00 PM,C,18
8/3/22, 6:01:00 PM,C,16
8/3/22, 7:01:00 PM,C,15
8/3/22, 8:01:00 PM,C,12
8/3/22, 9:01:00 PM,C,10
8/3/22, 10:01:00 PM,C,8
8/3/22, 11:01:00 PM,C,6.5
8/4/22, 12:01:00 AM,C,5
8/4/22, 1:01:00 AM,C,4
8/4/22, 2:01:00 AM,C,3
8/4/22, 3:01:00 AM,C,2
8/4/22, 4:01:00 AM,C,2
8/4/22, 5:01:00 AM,C,1.5
8/4/22, 6:01:00 AM,C,2.5
8/4/22, 7:01:00 AM,C,4
8/4/22, 8:01:00 AM,C,6
8/4/22, 9:01:00 AM,C,8.5
8/4/22, 10:01:00 AM,C,12.5
8/4/22, 11:01:00 AM,C,15.5
8/4/22, 12:01:00 PM,C,14.5
8/4/22, 1:01:00 PM,C,18
8/4/22, 2:01:00 PM,C,20
8/4/22, 3:01:00 PM,C,24.5
8/4/22, 4:01:00 PM,C,20.5
8/4/22, 5:01:00 PM,C,18
8/4/22, 6:01:00 PM,C,16.5
8/4/22, 7:01:00 PM,C,14
8/4/22, 8:01:00 PM,C,13
8/4/22, 9:01:00 PM,C,12
8/4/22, 10:01:00 PM,C,11.5
8/4/22, 11:01:00 PM,C,10.5
8/5/22, 12:01:00 AM,C,10
8/5/22, 1:01:00 AM,C,9.5
8/5/22, 2:01:00 AM,C,10
8/5/22, 3:01:00 AM,C,9.5
8/5/22, 4:01:00 AM,C,10
8/5/22, 5:01:00 AM,C,10
8/5/22, 6:01:00 AM,C,10
8/5/22, 7:01:00 AM,C,10
8/5/22, 8:01:00 AM,C,10.5
8/5/22, 9:01:00 AM,C,10.5
8/5/22, 10:01:00 AM,C,11
8/5/22, 11:01:00 AM,C,13.5
8/5/22, 12:01:00 PM,C,13.5
8/5/22, 1:01:00 PM,C,18
8/5/22, 2:01:00 PM,C,18
8/5/22, 3:01:00 PM,C,15.5
8/5/22, 4:01:00 PM,C,14
8/5/22, 5:01:00 PM,C,14
8/5/22, 6:01:00 PM,C,12.5
8/5/22, 7:01:00 PM,C,11.5
8/5/22, 8:01:00 PM,C,10.5
8/5/22, 9:01:00 PM,C,10
8/5/22, 10:01:00 PM,C,9
8/5/22, 11:01:00 PM,C,9
8/6/22, 12:01:00 AM,C,8.5
8/6/22, 1:01:00 AM,C,8
8/6/22, 2:01:00 AM,C,8
8/6/22, 3:01:00 AM,C,8
8/6/22, 4:01:00 AM,C,7.5
8/6/22, 5:01:00 AM,C,7.5
8/6/22, 6:01:00 AM,C,8
8/6/22, 7:01:00 AM,C,8.5
8/6/22, 8:01:00 AM,C,10
8/6/22, 9:01:00 AM,C,11.5
8/6/22, 10:01:00 AM,C,13
8/6/22, 11:01:00 AM,C,14.5
8/6/22, 12:01:00 PM,C,12.5
8/6/22, 1:01:00 PM,C,12.5
8/6/22, 2:01:00 PM,C,14
8/6/22, 3:01:00 PM,C,16
8/6/22, 4:01:00 PM,C,14.5
8/6/22, 5:01:00 PM,C,13
8/6/22, 6:01:00 PM,C,12
8/6/22, 7:01:00 PM,C,10.5
8/6/22, 8:01:00 PM,C,9.5
8/6/22, 9:01:00 PM,C,8.5
8/6/22, 10:01:00 PM,C,8
8/6/22, 11:01:00 PM,C,7.5
8/7/22, 12:01:00 AM,C,7
8/7/22, 1:01:00 AM,C,7
8/7/22, 2:01:00 AM,C,6.5
8/7/22, 3:01:00 AM,C,6
8/7/22, 4:01:00 AM,C,6
8/7/22, 5:01:00 AM,C,6
8/7/22, 6:01:00 AM,C,6
8/7/22, 7:01:00 AM,C,6.5
8/7/22, 8:01:00 AM,C,8
8/7/22, 9:01:00 AM,C,8
8/7/22, 10:01:00 AM,C,9.5
8/7/22, 11:01:00 AM,C,10
8/7/22, 12:01:00 PM,C,11
8/7/22, 1:01:00 PM,C,11.5
8/7/22, 2:01:00 PM,C,12.5
8/7/22, 3:01:00 PM,C,11.5
8/7/22, 4:01:00 PM,C,12
8/7/22, 5:01:00 PM,C,10.5
8/7/22, 6:01:00 PM,C,10
8/7/22, 7:01:00 PM,C,9
8/7/22, 8:01:00 PM,C,8.5
8/7/22, 9:01:00 PM,C,7.5
8/7/22, 10:01:00 PM,C,7
8/7/22, 11:01:00 PM,C,6.5
8/8/22, 12:01:00 AM,C,6.5
8/8/22, 1:01:00 AM,C,6
8/8/22, 2:01:00 AM,C,6
8/8/22, 3:01:00 AM,C,5.5
8/8/22, 4:01:00 AM,C,5.5
8/8/22, 5:01:00 AM,C,6
8/8/22, 6:01:00 AM,C,6.5
8/8/22, 7:01:00 AM,C,7
8/8/22, 8:01:00 AM,C,9
8/8/22, 9:01:00 AM,C,10
8/8/22, 10:01:00 AM,C,11
8/8/22, 11:01:00 AM,C,12.5
8/8/22, 12:01:00 PM,C,11
8/8/22, 1:01:00 PM,C,12
8/8/22, 2:01:00 PM,C,13.5
8/8/22, 3:01:00 PM,C,14
8/8/22, 4:01:00 PM,C,13
8/8/22, 5:01:00 PM,C,11
8/8/22, 6:01:00 PM,C,11.5
8/8/22, 7:01:00 PM,C,9.5
8/8/22, 8:01:00 PM,C,7.5
8/8/22, 9:01:00 PM,C,6.5
8/8/22, 10:01:00 PM,C,5.5
8/8/22, 11:01:00 PM,C,5
8/9/22, 12:01:00 AM,C,4.5
8/9/22, 1:01:00 AM,C,4
8/9/22, 2:01:00 AM,C,4
8/9/22, 3:01:00 AM,C,3.5
8/9/22, 4:01:00 AM,C,3
8/9/22, 5:01:00 AM,C,3
8/9/22, 6:01:00 AM,C,2.5
8/9/22, 7:01:00 AM,C,1.5
8/9/22, 8:01:00 AM,C,3
8/9/22, 9:01:00 AM,C,6
8/9/22, 10:01:00 AM,C,8
8/9/22, 11:01:00 AM,C,10
8/9/22, 12:01:00 PM,C,11
8/9/22, 1:01:00 PM,C,14.5
8/9/22, 2:01:00 PM,C,13
8/9/22, 3:01:00 PM,C,12
8/9/22, 4:01:00 PM,C,11.5
8/9/22, 5:01:00 PM,C,11
8/9/22, 6:01:00 PM,C,10.5
8/9/22, 7:01:00 PM,C,8.5
8/9/22, 8:01:00 PM,C,7.5
8/9/22, 9:01:00 PM,C,6
8/9/22, 10:01:00 PM,C,5
8/9/22, 11:01:00 PM,C,4.5
8/10/22, 12:01:00 AM,C,4.5
8/10/22, 1:01:00 AM,C,3.5
8/10/22, 2:01:00 AM,C,4
8/10/22, 3:01:00 AM,C,4
8/10/22, 4:01:00 AM,C,4
8/10/22, 5:01:00 AM,C,4
8/10/22, 6:01:00 AM,C,4.5
8/10/22, 7:01:00 AM,C,5
8/10/22, 8:01:00 AM,C,6.5
8/10/22, 9:01:00 AM,C,8
8/10/22, 10:01:00 AM,C,9
8/10/22, 11:01:00 AM,C,11
8/10/22, 12:01:00 PM,C,11
8/10/22, 1:01:00 PM,C,17.5
8/10/22, 2:01:00 PM,C,13.5
8/10/22, 3:01:00 PM,C,14
8/10/22, 4:01:00 PM,C,13
8/10/22, 5:01:00 PM,C,13
8/10/22, 6:01:00 PM,C,11.5
8/10/22, 7:01:00 PM,C,10
8/10/22, 8:01:00 PM,C,8
8/10/22, 9:01:00 PM,C,6
8/10/22, 10:01:00 PM,C,4
8/10/22, 11:01:00 PM,C,3
8/11/22, 12:01:00 AM,C,3
8/11/22, 1:01:00 AM,C,3
8/11/22, 2:01:00 AM,C,2.5
8/11/22, 3:01:00 AM,C,2
8/11/22, 4:01:00 AM,C,1
8/11/22, 5:01:00 AM,C,1
8/11/22, 6:01:00 AM,C,1
8/11/22, 7:01:00 AM,C,2
8/11/22, 8:01:00 AM,C,4
8/11/22, 9:01:00 AM,C,7
8/11/22, 10:01:00 AM,C,10.5
8/11/22, 11:01:00 AM,C,11.5
8/11/22, 12:01:00 PM,C,13
8/11/22, 1:01:00 PM,C,17
8/11/22, 2:01:00 PM,C,22.5
8/11/22, 3:01:00 PM,C,21.5
8/11/22, 4:01:00 PM,C,20
8/11/22, 5:01:00 PM,C,17
8/11/22, 6:01:00 PM,C,14.5
8/11/22, 7:01:00 PM,C,12
8/11/22, 8:01:00 PM,C,10
8/11/22, 9:01:00 PM,C,7.5
8/11/22, 10:01:00 PM,C,5.5
8/11/22, 11:01:00 PM,C,4
8/12/22, 12:01:00 AM,C,3
8/12/22, 1:01:00 AM,C,2.5
8/12/22, 2:01:00 AM,C,1.5
8/12/22, 3:01:00 AM,C,1
8/12/22, 4:01:00 AM,C,0.5
8/12/22, 5:01:00 AM,C,0.5
8/12/22, 6:01:00 AM,C,0.5
8/12/22, 7:01:00 AM,C,1.5
8/12/22, 8:01:00 AM,C,4
8/12/22, 9:01:00 AM,C,7
8/12/22, 10:01:00 AM,C,11
8/12/22, 11:01:00 AM,C,15
8/12/22, 12:01:00 PM,C,15
8/12/22, 1:01:00 PM,C,20
8/12/22, 2:01:00 PM,C,22.5
8/12/22, 3:01:00 PM,C,20.5
8/12/22, 4:01:00 PM,C,19.5
8/12/22, 5:01:00 PM,C,16
8/12/22, 6:01:00 PM,C,15.5
8/12/22, 7:01:00 PM,C,14
8/12/22, 8:01:00 PM,C,11.5
8/12/22, 9:01:00 PM,C,10
8/12/22, 10:01:00 PM,C,9.5
8/12/22, 11:01:00 PM,C,10
8/13/22, 12:01:00 AM,C,9.5
8/13/22, 1:01:00 AM,C,9
8/13/22, 2:01:00 AM,C,8.5
8/13/22, 3:01:00 AM,C,8
8/13/22, 4:01:00 AM,C,7.5
8/13/22, 5:01:00 AM,C,8
8/13/22, 6:01:00 AM,C,9
8/13/22, 7:01:00 AM,C,9.5
8/13/22, 8:01:00 AM,C,10.5
8/13/22, 9:01:00 AM,C,11
8/13/22, 10:01:00 AM,C,14
8/13/22, 11:01:00 AM,C,14
8/13/22, 12:01:00 PM,C,16
8/13/22, 1:01:00 PM,C,15.5
8/13/22, 2:01:00 PM,C,19.5
8/13/22, 3:01:00 PM,C,19
8/13/22, 4:01:00 PM,C,17
8/13/22, 5:01:00 PM,C,16
8/13/22, 6:01:00 PM,C,15
8/13/22, 7:01:00 PM,C,14
8/13/22, 8:01:00 PM,C,12.5
8/13/22, 9:01:00 PM,C,11.5
8/13/22, 10:01:00 PM,C,11
8/13/22, 11:01:00 PM,C,9.5
8/14/22, 12:01:00 AM,C,9
8/14/22, 1:01:00 AM,C,8.5
8/14/22, 2:01:00 AM,C,8.5
8/14/22, 3:01:00 AM,C,9
8/14/22, 4:01:00 AM,C,9
8/14/22, 5:01:00 AM,C,8.5
8/14/22, 6:01:00 AM,C,9
8/14/22, 7:01:00 AM,C,10.5
8/14/22, 8:01:00 AM,C,12
8/14/22, 9:01:00 AM,C,13.5
8/14/22, 10:01:00 AM,C,14.5
8/14/22, 11:01:00 AM,C,15.5
8/14/22, 12:01:00 PM,C,16.5
8/14/22, 1:01:00 PM,C,17.5
8/14/22, 2:01:00 PM,C,16
8/14/22, 3:01:00 PM,C,17
8/14/22, 4:01:00 PM,C,15.5
8/14/22, 5:01:00 PM,C,15
8/14/22, 6:01:00 PM,C,12.5
8/14/22, 7:01:00 PM,C,12
8/14/22, 8:01:00 PM,C,11
8/14/22, 9:01:00 PM,C,10
8/14/22, 10:01:00 PM,C,10
8/14/22, 11:01:00 PM,C,9
8/15/22, 12:01:00 AM,C,9
8/15/22, 1:01:00 AM,C,9
8/15/22, 2:01:00 AM,C,8.5
8/15/22, 3:01:00 AM,C,8
8/15/22, 4:01:00 AM,C,8
8/15/22, 5:01:00 AM,C,8.5
8/15/22, 6:01:00 AM,C,9
8/15/22, 7:01:00 AM,C,10
8/15/22, 8:01:00 AM,C,10.5
8/15/22, 9:01:00 AM,C,11
8/15/22, 10:01:00 AM,C,12
8/15/22, 11:01:00 AM,C,11.5
8/15/22, 12:01:00 PM,C,12
8/15/22, 1:01:00 PM,C,12
8/15/22, 2:01:00 PM,C,13
8/15/22, 3:01:00 PM,C,11.5
8/15/22, 4:01:00 PM,C,11.5
8/15/22, 5:01:00 PM,C,12
8/15/22, 6:01:00 PM,C,11
8/15/22, 7:01:00 PM,C,9.5
8/15/22, 8:01:00 PM,C,8
8/15/22, 9:01:00 PM,C,7
8/15/22, 10:01:00 PM,C,6
8/15/22, 11:01:00 PM,C,4.5
8/16/22, 12:01:00 AM,C,4
8/16/22, 1:01:00 AM,C,3.5
8/16/22, 2:01:00 AM,C,3.5
8/16/22, 3:01:00 AM,C,3
8/16/22, 4:01:00 AM,C,3
8/16/22, 5:01:00 AM,C,3
8/16/22, 6:01:00 AM,C,4
8/16/22, 7:01:00 AM,C,5
8/16/22, 8:01:00 AM,C,6
8/16/22, 9:01:00 AM,C,6.5
8/16/22, 10:01:00 AM,C,7.5
8/16/22, 11:01:00 AM,C,8
8/16/22, 12:01:00 PM,C,9.5
8/16/22, 1:01:00 PM,C,13
8/16/22, 2:01:00 PM,C,12
8/16/22, 3:01:00 PM,C,11.5
8/16/22, 4:01:00 PM,C,11.5
8/16/22, 5:01:00 PM,C,11
8/16/22, 6:01:00 PM,C,11
8/16/22, 7:01:00 PM,C,10
8/16/22, 8:01:00 PM,C,9.5
8/16/22, 9:01:00 PM,C,8.5
8/16/22, 10:01:00 PM,C,8.5
8/16/22, 11:01:00 PM,C,8
8/17/22, 12:01:00 AM,C,8
8/17/22, 1:01:00 AM,C,7.5
8/17/22, 2:01:00 AM,C,7.5
8/17/22, 3:01:00 AM,C,7
8/17/22, 4:01:00 AM,C,6.5
8/17/22, 5:01:00 AM,C,5.5
8/17/22, 6:01:00 AM,C,6.5
8/17/22, 7:01:00 AM,C,8
8/17/22, 8:01:00 AM,C,8.5
8/17/22, 9:01:00 AM,C,9
8/17/22, 10:01:00 AM,C,9.5
8/17/22, 11:01:00 AM,C,9.5
8/17/22, 12:01:00 PM,C,10.5
8/17/22, 1:01:00 PM,C,11.5
8/17/22, 2:01:00 PM,C,12
8/17/22, 3:01:00 PM,C,12.5
8/17/22, 4:01:00 PM,C,15
8/17/22, 5:01:00 PM,C,14
8/17/22, 6:01:00 PM,C,13
8/17/22, 7:01:00 PM,C,11.5
8/17/22, 8:01:00 PM,C,10.5
8/17/22, 9:01:00 PM,C,10
8/17/22, 10:01:00 PM,C,9
8/17/22, 11:01:00 PM,C,7.5
8/18/22, 12:01:00 AM,C,6.5
8/18/22, 1:01:00 AM,C,5.5
8/18/22, 2:01:00 AM,C,4.5
8/18/22, 3:01:00 AM,C,3.5
8/18/22, 4:01:00 AM,C,4.5
8/18/22, 5:01:00 AM,C,5
8/18/22, 6:01:00 AM,C,6
8/18/22, 7:01:00 AM,C,7.5
8/18/22, 8:01:00 AM,C,9.5
8/18/22, 9:01:00 AM,C,11.5
8/18/22, 10:01:00 AM,C,12.5
8/18/22, 11:01:00 AM,C,12.5
8/18/22, 12:01:00 PM,C,12.5
8/18/22, 1:01:00 PM,C,12.5
8/18/22, 2:01:00 PM,C,12
8/18/22, 3:01:00 PM,C,11
8/18/22, 4:01:00 PM,C,11
8/18/22, 5:01:00 PM,C,10.5
8/18/22, 6:01:00 PM,C,10
8/18/22, 7:01:00 PM,C,9.5
8/18/22, 8:01:00 PM,C,8.5
8/18/22, 9:01:00 PM,C,8
8/18/22, 10:01:00 PM,C,7.5
8/18/22, 11:01:00 PM,C,7
8/19/22, 12:01:00 AM,C,6.5
8/19/22, 1:01:00 AM,C,6.5
8/19/22, 2:01:00 AM,C,6.5
8/19/22, 3:01:00 AM,C,6.5
8/19/22, 4:01:00 AM,C,6.5
8/19/22, 5:01:00 AM,C,6.5
8/19/22, 6:01:00 AM,C,6.5
8/19/22, 7:01:00 AM,C,7
8/19/22, 8:01:00 AM,C,8.5
8/19/22, 9:01:00 AM,C,9.5
8/19/22, 10:01:00 AM,C,10.5
8/19/22, 11:01:00 AM,C,13.5
8/19/22, 12:01:00 PM,C,14
8/19/22, 1:01:00 PM,C,17
8/19/22, 2:01:00 PM,C,17
8/19/22, 3:01:00 PM,C,18.5
8/19/22, 4:01:00 PM,C,15
8/19/22, 5:01:00 PM,C,13
8/19/22, 6:01:00 PM,C,12
8/19/22, 7:01:00 PM,C,10
8/19/22, 8:01:00 PM,C,7
8/19/22, 9:01:00 PM,C,5
8/19/22, 10:01:00 PM,C,3.5
8/19/22, 11:01:00 PM,C,3.5
8/20/22, 12:01:00 AM,C,2.5
8/20/22, 1:01:00 AM,C,2.5
8/20/22, 2:01:00 AM,C,2
8/20/22, 3:01:00 AM,C,2
8/20/22, 4:01:00 AM,C,1.5
8/20/22, 5:01:00 AM,C,1.5
8/20/22, 6:01:00 AM,C,2
8/20/22, 7:01:00 AM,C,3
8/20/22, 8:01:00 AM,C,5.5
8/20/22, 9:01:00 AM,C,8
8/20/22, 10:01:00 AM,C,9.5
8/20/22, 11:01:00 AM,C,12
8/20/22, 12:01:00 PM,C,13
8/20/22, 1:01:00 PM,C,16
8/20/22, 2:01:00 PM,C,15.5
8/20/22, 3:01:00 PM,C,15.5
8/20/22, 4:01:00 PM,C,14.5
8/20/22, 5:01:00 PM,C,13.5
8/20/22, 6:01:00 PM,C,12.5
8/20/22, 7:01:00 PM,C,10
8/20/22, 8:01:00 PM,C,9.5
8/20/22, 9:01:00 PM,C,8.5
8/20/22, 10:01:00 PM,C,8
8/20/22, 11:01:00 PM,C,7.5
8/21/22, 12:01:00 AM,C,7
8/21/22, 1:01:00 AM,C,6.5
8/21/22, 2:01:00 AM,C,6
8/21/22, 3:01:00 AM,C,6
8/21/22, 4:01:00 AM,C,6
8/21/22, 5:01:00 AM,C,6
8/21/22, 6:01:00 AM,C,6.5
8/21/22, 7:01:00 AM,C,7.5
8/21/22, 8:01:00 AM,C,8
8/21/22, 9:01:00 AM,C,9
8/21/22, 10:01:00 AM,C,9
8/21/22, 11:01:00 AM,C,10
8/21/22, 12:01:00 PM,C,9.5
8/21/22, 1:01:00 PM,C,9.5
8/21/22, 2:01:00 PM,C,10
8/21/22, 3:01:00 PM,C,10
8/21/22, 4:01:00 PM,C,10.5
8/21/22, 5:01:00 PM,C,10
8/21/22, 6:01:00 PM,C,9.5
8/21/22, 7:01:00 PM,C,9.5
8/21/22, 8:01:00 PM,C,8.5
8/21/22, 9:01:00 PM,C,8.5
8/21/22, 10:01:00 PM,C,8
8/21/22, 11:01:00 PM,C,8
8/22/22, 12:01:00 AM,C,7.5
8/22/22, 1:01:00 AM,C,7.5
8/22/22, 2:01:00 AM,C,7.5
8/22/22, 3:01:00 AM,C,7
8/22/22, 4:01:00 AM,C,7
8/22/22, 5:01:00 AM,C,7
8/22/22, 6:01:00 AM,C,7
8/22/22, 7:01:00 AM,C,7.5
8/22/22, 8:01:00 AM,C,9
8/22/22, 9:01:00 AM,C,10
8/22/22, 10:01:00 AM,C,11
8/22/22, 11:01:00 AM,C,11
8/22/22, 12:01:00 PM,C,10.5
8/22/22, 1:01:00 PM,C,11
8/22/22, 2:01:00 PM,C,10
8/22/22, 3:01:00 PM,C,9.5
8/22/22, 4:01:00 PM,C,9.5
8/22/22, 5:01:00 PM,C,9.5
8/22/22, 6:01:00 PM,C,10
8/22/22, 7:01:00 PM,C,9.5
8/22/22, 8:01:00 PM,C,9
8/22/22, 9:01:00 PM,C,8.5
8/22/22, 10:01:00 PM,C,8
8/22/22, 11:01:00 PM,C,8
8/23/22, 12:01:00 AM,C,8
8/23/22, 1:01:00 AM,C,8
8/23/22, 2:01:00 AM,C,7.5
8/23/22, 3:01:00 AM,C,7.5
8/23/22, 4:01:00 AM,C,7
8/23/22, 5:01:00 AM,C,7
8/23/22, 6:01:00 AM,C,7.5
8/23/22, 7:01:00 AM,C,8
8/23/22, 8:01:00 AM,C,8.5
8/23/22, 9:01:00 AM,C,10
8/23/22, 10:01:00 AM,C,11.5
8/23/22, 11:01:00 AM,C,12.5
8/23/22, 12:01:00 PM,C,13.5
8/23/22, 1:01:00 PM,C,14.5
8/23/22, 2:01:00 PM,C,13
8/23/22, 3:01:00 PM,C,14.5
8/23/22, 4:01:00 PM,C,14.5
8/23/22, 5:01:00 PM,C,13.5
8/23/22, 6:01:00 PM,C,11.5
8/23/22, 7:01:00 PM,C,9
8/23/22, 8:01:00 PM,C,7
8/23/22, 9:01:00 PM,C,7
8/23/22, 10:01:00 PM,C,5.5
8/23/22, 11:01:00 PM,C,5
8/24/22, 12:01:00 AM,C,4
8/24/22, 1:01:00 AM,C,3
8/24/22, 2:01:00 AM,C,2
8/24/22, 3:01:00 AM,C,2.5
8/24/22, 4:01:00 AM,C,3
8/24/22, 5:01:00 AM,C,4
8/24/22, 6:01:00 AM,C,3.5
8/24/22, 7:01:00 AM,C,5
8/24/22, 8:01:00 AM,C,7.5
8/24/22, 9:01:00 AM,C,8
8/24/22, 10:01:00 AM,C,11.5
8/24/22, 11:01:00 AM,C,13.5
8/24/22, 12:01:00 PM,C,15
8/24/22, 1:01:00 PM,C,20.5
8/24/22, 2:01:00 PM,C,19.5
8/24/22, 3:01:00 PM,C,19
8/24/22, 4:01:00 PM,C,16
8/24/22, 5:01:00 PM,C,13.5
8/24/22, 6:01:00 PM,C,11.5
8/24/22, 7:01:00 PM,C,10.5
8/24/22, 8:01:00 PM,C,9.5
8/24/22, 9:01:00 PM,C,9
8/24/22, 10:01:00 PM,C,8
8/24/22, 11:01:00 PM,C,7.5
8/25/22, 12:01:00 AM,C,6.5
8/25/22, 1:01:00 AM,C,6.5
8/25/22, 2:01:00 AM,C,5.5
8/25/22, 3:01:00 AM,C,6
8/25/22, 4:01:00 AM,C,6
8/25/22, 5:01:00 AM,C,6.5
8/25/22, 6:01:00 AM,C,7.5
8/25/22, 7:01:00 AM,C,7.5
8/25/22, 8:01:00 AM,C,9
8/25/22, 9:01:00 AM,C,10.5
8/25/22, 10:01:00 AM,C,11.5
8/25/22, 11:01:00 AM,C,12
8/25/22, 12:01:00 PM,C,14
8/25/22, 1:01:00 PM,C,14
8/25/22, 2:01:00 PM,C,12
8/25/22, 3:01:00 PM,C,12.5
8/25/22, 4:01:00 PM,C,12
8/25/22, 5:01:00 PM,C,11
8/25/22, 6:01:00 PM,C,9.5
8/25/22, 7:01:00 PM,C,9
8/25/22, 8:01:00 PM,C,8.5
