1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: AA00000039AD8921
Is Mission Active?  true
Mission Start:  Tue Jun 07 23:00:00 AKDT 2022
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  2031
Total Samples:  49790
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
6/13/22, 1:00:00 AM,C,3
6/13/22, 2:00:00 AM,C,2.5
6/13/22, 3:00:00 AM,C,2
6/13/22, 4:00:00 AM,C,2
6/13/22, 5:00:00 AM,C,2.5
6/13/22, 6:00:00 AM,C,4
6/13/22, 7:00:00 AM,C,6
6/13/22, 8:00:00 AM,C,7.5
6/13/22, 9:00:00 AM,C,9.5
6/13/22, 10:00:00 AM,C,11.5
6/13/22, 11:00:00 AM,C,15
6/13/22, 12:00:00 PM,C,16.5
6/13/22, 1:00:00 PM,C,14
6/13/22, 2:00:00 PM,C,14.5
6/13/22, 3:00:00 PM,C,12.5
6/13/22, 4:00:00 PM,C,11
6/13/22, 5:00:00 PM,C,10
6/13/22, 6:00:00 PM,C,9.5
6/13/22, 7:00:00 PM,C,9
6/13/22, 8:00:00 PM,C,8
6/13/22, 9:00:00 PM,C,7
6/13/22, 10:00:00 PM,C,6
6/13/22, 11:00:00 PM,C,4.5
6/14/22, 12:00:00 AM,C,3
6/14/22, 1:00:00 AM,C,2.5
6/14/22, 2:00:00 AM,C,2.5
6/14/22, 3:00:00 AM,C,2
6/14/22, 4:00:00 AM,C,2.5
6/14/22, 5:00:00 AM,C,3.5
6/14/22, 6:00:00 AM,C,5
6/14/22, 7:00:00 AM,C,7.5
6/14/22, 8:00:00 AM,C,10
6/14/22, 9:00:00 AM,C,12.5
6/14/22, 10:00:00 AM,C,16
6/14/22, 11:00:00 AM,C,16.5
6/14/22, 12:00:00 PM,C,18.5
6/14/22, 1:00:00 PM,C,18.5
6/14/22, 2:00:00 PM,C,17
6/14/22, 3:00:00 PM,C,15
6/14/22, 4:00:00 PM,C,13.5
6/14/22, 5:00:00 PM,C,11.5
6/14/22, 6:00:00 PM,C,10
6/14/22, 7:00:00 PM,C,10
6/14/22, 8:00:00 PM,C,9
6/14/22, 9:00:00 PM,C,8
6/14/22, 10:00:00 PM,C,6.5
6/14/22, 11:00:00 PM,C,5
6/15/22, 12:00:00 AM,C,3.5
6/15/22, 1:00:00 AM,C,2.5
6/15/22, 2:00:00 AM,C,2
6/15/22, 3:00:00 AM,C,3
6/15/22, 4:00:00 AM,C,4
6/15/22, 5:00:00 AM,C,4.5
6/15/22, 6:00:00 AM,C,5.5
6/15/22, 7:00:00 AM,C,7.5
6/15/22, 8:00:00 AM,C,9.5
6/15/22, 9:00:00 AM,C,12.5
6/15/22, 10:00:00 AM,C,16.5
6/15/22, 11:00:00 AM,C,19
6/15/22, 12:00:00 PM,C,20.5
6/15/22, 1:00:00 PM,C,18
6/15/22, 2:00:00 PM,C,13.5
6/15/22, 3:00:00 PM,C,11
6/15/22, 4:00:00 PM,C,12
6/15/22, 5:00:00 PM,C,11
6/15/22, 6:00:00 PM,C,9.5
6/15/22, 7:00:00 PM,C,9.5
6/15/22, 8:00:00 PM,C,8.5
6/15/22, 9:00:00 PM,C,7.5
6/15/22, 10:00:00 PM,C,6
6/15/22, 11:00:00 PM,C,5
6/16/22, 12:00:00 AM,C,4
6/16/22, 1:00:00 AM,C,3
6/16/22, 2:00:00 AM,C,3.5
6/16/22, 3:00:00 AM,C,3.5
6/16/22, 4:00:00 AM,C,4
6/16/22, 5:00:00 AM,C,4.5
6/16/22, 6:00:00 AM,C,6.5
6/16/22, 7:00:00 AM,C,8.5
6/16/22, 8:00:00 AM,C,11.5
6/16/22, 9:00:00 AM,C,15
6/16/22, 10:00:00 AM,C,17.5
6/16/22, 11:00:00 AM,C,15
6/16/22, 12:00:00 PM,C,16
6/16/22, 1:00:00 PM,C,18.5
6/16/22, 2:00:00 PM,C,16.5
6/16/22, 3:00:00 PM,C,18
6/16/22, 4:00:00 PM,C,15.5
6/16/22, 5:00:00 PM,C,13.5
6/16/22, 6:00:00 PM,C,12
6/16/22, 7:00:00 PM,C,10.5
6/16/22, 8:00:00 PM,C,8.5
6/16/22, 9:00:00 PM,C,7.5
6/16/22, 10:00:00 PM,C,6.5
6/16/22, 11:00:00 PM,C,6
6/17/22, 12:00:00 AM,C,4.5
6/17/22, 1:00:00 AM,C,4
6/17/22, 2:00:00 AM,C,4
6/17/22, 3:00:00 AM,C,4
6/17/22, 4:00:00 AM,C,4.5
6/17/22, 5:00:00 AM,C,5.5
6/17/22, 6:00:00 AM,C,6
6/17/22, 7:00:00 AM,C,8
6/17/22, 8:00:00 AM,C,11
6/17/22, 9:00:00 AM,C,14.5
6/17/22, 10:00:00 AM,C,15
6/17/22, 11:00:00 AM,C,18
6/17/22, 12:00:00 PM,C,17
6/17/22, 1:00:00 PM,C,18.5
6/17/22, 2:00:00 PM,C,18
6/17/22, 3:00:00 PM,C,18
6/17/22, 4:00:00 PM,C,16
6/17/22, 5:00:00 PM,C,13.5
6/17/22, 6:00:00 PM,C,11.5
6/17/22, 7:00:00 PM,C,10
6/17/22, 8:00:00 PM,C,9
6/17/22, 9:00:00 PM,C,7.5
6/17/22, 10:00:00 PM,C,7
6/17/22, 11:00:00 PM,C,5.5
6/18/22, 12:00:00 AM,C,5.5
6/18/22, 1:00:00 AM,C,5
6/18/22, 2:00:00 AM,C,4.5
6/18/22, 3:00:00 AM,C,4.5
6/18/22, 4:00:00 AM,C,4.5
6/18/22, 5:00:00 AM,C,5
6/18/22, 6:00:00 AM,C,5
6/18/22, 7:00:00 AM,C,6.5
6/18/22, 8:00:00 AM,C,6
6/18/22, 9:00:00 AM,C,6
6/18/22, 10:00:00 AM,C,7.5
6/18/22, 11:00:00 AM,C,8
6/18/22, 12:00:00 PM,C,12.5
6/18/22, 1:00:00 PM,C,13.5
6/18/22, 2:00:00 PM,C,12.5
6/18/22, 3:00:00 PM,C,14.5
6/18/22, 4:00:00 PM,C,14
6/18/22, 5:00:00 PM,C,12
6/18/22, 6:00:00 PM,C,11
6/18/22, 7:00:00 PM,C,8.5
6/18/22, 8:00:00 PM,C,7.5
6/18/22, 9:00:00 PM,C,6
6/18/22, 10:00:00 PM,C,5.5
6/18/22, 11:00:00 PM,C,4.5
6/19/22, 12:00:00 AM,C,3
6/19/22, 1:00:00 AM,C,2
6/19/22, 2:00:00 AM,C,1.5
6/19/22, 3:00:00 AM,C,1.5
6/19/22, 4:00:00 AM,C,1.5
6/19/22, 5:00:00 AM,C,2.5
6/19/22, 6:00:00 AM,C,4
6/19/22, 7:00:00 AM,C,7
6/19/22, 8:00:00 AM,C,11
6/19/22, 9:00:00 AM,C,15
6/19/22, 10:00:00 AM,C,18.5
6/19/22, 11:00:00 AM,C,20
6/19/22, 12:00:00 PM,C,23
6/19/22, 1:00:00 PM,C,23.5
6/19/22, 2:00:00 PM,C,22.5
